sido,kaptCode,kaptName,addr_jibun,bjdCode,office
대구광역시,A70226006,두성3차,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70278402,태전대백2차아파트,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70278407,칠곡대백맨션(1차),대구광역시 북구 태전동,2723012600,직할
대구광역시,A70278505,칠곡롯데아파트,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70278603,우방미진아파트,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70278608,태전삼성아파트,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70278707,칠곡에덴타운,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70278806,태전협화맨션,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70279006,태전중석타운,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70279109,태전한일아파트,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70279205,칠곡현대1차아파트,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70286303,태전한라아파트,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70286308,태전우방타운,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70286501,두성파크2차아파트,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70286502,현대전원맨션,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70286504,태전3차우방타운,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70286810,칠곡관음타운,대구광역시 북구 태전동,2723012600,직할
대구광역시,A70286811,칠곡중앙한신아파트,대구광역시 북구 태전동,2723012600,직할
대구광역시,A10025551,한신더휴이스턴팰리스,대구광역시 북구 매천동,2723012700,직할
대구광역시,A10025553,한신더휴 웨스턴팰리스,대구광역시 북구 매천동,2723012700,직할
대구광역시,A70227004,매천센트럴파크,대구광역시 북구 매천동,2723012700,직할
대구광역시,A70282601,삼우그린타운,대구광역시 북구 매천동,2723012700,직할
대구광역시,A70282603,청구장미마을,대구광역시 북구 매천동,2723012700,직할
대구광역시,A70296401,매천화성파크드림,대구광역시 북구 매천동,2723012700,직할
대구광역시,A70229001,팔달대백인터빌,대구광역시 북구 팔달동,2723012800,직할
대구광역시,A70279302,두산위브2001,대구광역시 북구 팔달동,2723012800,직할
대구광역시,A10025419,서희스타힐스테이,대구광역시 북구 사수동,2723013000,직할
대구광역시,A10026114,대구금호 스타힐스,대구광역시 북구 사수동,2723013000,직할
대구광역시,A10026974,e편한세상 대구금호,대구광역시 북구 사수동,2723013000,직할
대구광역시,A10027240,대구금호LH천년나무5단지,대구광역시 북구 사수동,2723013000,직할
대구광역시,A10027410,금호신도시 서한 이다음,대구광역시 북구 사수동,2723013000,직할
대구광역시,A10027577,대구북구금호LH천년나무8단지,대구광역시 북구 사수동,2723013000,직할
대구광역시,A10028041,브라운스톤 강북 아파트,대구광역시 북구 사수동,2723013000,직할
대구광역시,A70231001,대구금호LH천년나무1단지,대구광역시 북구 사수동,2723013000,직할
대구광역시,A10024657,연경 대광로제비앙 더퍼스트,대구광역시 북구 연경동,2723013100,직할
대구광역시,A10024825,연경우방아이유쉘더포레스트,대구광역시 북구 연경동,2723013100,직할
대구광역시,A10024889,대구연경 연경숲 아파트,대구광역시 북구 연경동,2723013100,직할
대구광역시,A10024918,연경동화아이위시,대구광역시 북구 연경동,2723013100,직할
대구광역시,A10024978,연경금성백조예미지숲속의아침,대구광역시 북구 연경동,2723013100,직할
대구광역시,A10025563,대구연경천년나무1단지,대구광역시 북구 연경동,2723013100,직할
대구광역시,A10021377,우방3차범어타운아파트,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10021578,아진맨션,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10021982,범어아이파크,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10022085,효성백년가약궁,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10022285,범어목련아파트,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10022571,청구빌라맨션,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10022866,수성범어W아파트,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10023068,쌍용 더 플래티넘 범어,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10023842,빌리브범어 120,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10023944,힐스테이트범어센트럴,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10024330,범어에일린의뜰,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10024491,힐스테이트 범어,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10024708,범어서한포레스트,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10025285,범어센트럴푸르지오 아파트,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10025779,빌리브범어,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10025982,범어라온프라이빗2차아파트,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10026472,범어효성해링턴플레이스,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10026674,마크팰리스 범어,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10026932,브라운스톤 범어,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10027287,범어라온프라이빗,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10027870,e편한세상범어,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601001,범어동일하이빌아파트,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601002,코오롱하늘채수,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601003,월드메르디앙이스턴카운티,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601005,범어쌍용예가,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601006,범어SKVIEW아파트,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601007,범어롯데캐슬,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601008,범어삼성쉐르빌아파트,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601009,두산위브더제니스,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601010,범어STXKAN,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601011,범어역아이워시타워,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601012,범어화산샬레,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601013,범어풀비체,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601102,태왕유성하이빌,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601105,궁전맨션,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601301,범어화성파크리젠시,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70601409,장원맨션,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70671501,범어숲화성파크드림S,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70672608,래미안 범어,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70672609,범어역우방유쉘아파트,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70677101,서한두레맨션,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70677110,3차가든하이츠,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70677203,서한을지맨션,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70681605,범어태왕아너스,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70681902,우방청솔맨션,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70681905,범어청구하이츠,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70682204,가든하이츠1단지,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70682207,경남타운,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70682504,범어청구푸른마을,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70682506,범어유림노르웨이숲,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70682603,수성태왕아너스,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70682604,범어화성파크드림,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70682606,청구성조타운,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A70682607,범어월드메르디앙 웨스턴카운티,대구광역시 수성구 범어동,2726010100,동대구지사
대구광역시,A10021035,힐스테이트 만촌역,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A10021219,만촌월드메르디앙 ,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A10021851,수성풀비체아파트,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A10021964,럭키골든맨션 ,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A10022040,만촌역 서한포레스트,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A10022458,만촌역 태왕디아너스,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A10022503,만촌화성파크드림 2차,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A10023400,만촌역 해링턴플레이스,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A10023402,만촌자이르네,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A10025194,만촌삼정그린코아에듀파크,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A10027578,만촌3차화성파크드림,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70602003,만촌화성파크스위트,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70602005,만촌태왕리더스,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70602103,메트로팔레스5단지,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70602104,메트로팔레스1단지,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70602106,메트로팔레스3단지,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70602301,우방금탑,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70671101,만촌우방팔레스,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70671102,수성아크로타워,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70675904,만촌2차우방타운,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70675906,만촌1차우방타운,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70676003,산장맨션,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70679901,수성누리빌데시앙,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70680305,메트로팔레스2단지,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70680402,만촌보성타운,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70680702,만촌한화꿈에그린,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A70680805,수성2차e-편한세상,대구광역시 수성구 만촌동,2726010200,동대구지사
대구광역시,A10021123,수성자이르네,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A10021957,수성삼익맨션,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A10022952,더샵수성오클레어,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A10023546,수성서한이다음,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A10027861,대구수성롯데캐슬더퍼스트,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A70603108,태왕하이츠리버뷰,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A70683101,수성그린타운,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A70683102,수성동양엘레브,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A70683103,수성대백인터빌,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A70683104,유성푸르나임,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A70683105,수성영남타운,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A70683109,삼우1차수성타운,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A70683110,우방오성타운,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A70683207,우방한가람타운,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A70683211,신세계타운,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A70690701,삼환아파트,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A70690702,태왕아너스클럽,대구광역시 수성구 수성동1가,2726010300,동대구지사
대구광역시,A10022355,롬바드아파트,대구광역시 수성구 수성동2가,2726010400,동대구지사
대구광역시,A70683301,수성코오롱하늘채,대구광역시 수성구 수성동3가,2726010500,동대구지사
대구광역시,A70683303,수성3가롯데캐슬,대구광역시 수성구 수성동3가,2726010500,동대구지사
대구광역시,A70683304,수성3가화성파크1단지,대구광역시 수성구 수성동3가,2726010500,동대구지사
대구광역시,A70683305,수성3가화성파크드림2단지,대구광역시 수성구 수성동3가,2726010500,동대구지사
대구광역시,A10021348,빌리브 헤리티지,대구광역시 수성구 수성동4가,2726010600,동대구지사
대구광역시,A10022100,수성롯데캐슬,대구광역시 수성구 수성동4가,2726010600,동대구지사
대구광역시,A70603302,수성대림e-편한세상,대구광역시 수성구 수성동4가,2726010600,동대구지사
대구광역시,A70677701,수성우방팔레스,대구광역시 수성구 수성동4가,2726010600,동대구지사
대구광역시,A70677704,우방사랑마을,대구광역시 수성구 수성동4가,2726010600,동대구지사
대구광역시,A70677705,수성화성쌍용타운,대구광역시 수성구 수성동4가,2726010600,동대구지사
대구광역시,A70677707,수성보성타운,대구광역시 수성구 수성동4가,2726010600,동대구지사
대구광역시,A70683502,범어삼환나우빌,대구광역시 수성구 수성동4가,2726010600,동대구지사
대구광역시,A70683503,수성하이츠,대구광역시 수성구 수성동4가,2726010600,동대구지사
대구광역시,A70692608,수성태영데시앙,대구광역시 수성구 수성동4가,2726010600,동대구지사
대구광역시,A10021050,힐스테이트 황금역리저브 1단지,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A10021059,힐스테이트 황금역리저브 2단지,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A10021265,황금미진아파트,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A10021273,청원맨션,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A10022041,코아시스105아파트,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A10022484,가든하이츠2단지,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A10022670,화성고려파크뷰,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A10023866,힐스테이트황금엘포레,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A10026333,힐스테이트 황금동,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A10026700,한화오벨리스크,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A70604001,황금동태왕아너스,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A70604003,캐슬골드파크,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A70679501,신천지하이츠,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A70679502,우방신천지타운,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A70685004,수성2차우방타운,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A70685005,황금제3주공아파트,대구광역시 수성구 황금동,2726010700,동대구지사
대구광역시,A10022714,수성푸르지오리버센트 아파트,대구광역시 수성구 중동,2726010800,동대구지사
대구광역시,A10023038,수성센트럴화성파크드림,대구광역시 수성구 중동,2726010800,동대구지사
대구광역시,A10023317,수성뷰웰리버파크,대구광역시 수성구 중동,2726010800,동대구지사
대구광역시,A10023871,수성데시앙리버뷰아파트,대구광역시 수성구 중동,2726010800,동대구지사
대구광역시,A10023992,수성골드클래스더센텀,대구광역시 수성구 중동,2726010800,동대구지사
대구광역시,A10025069,수성효성해링턴플레이스,대구광역시 수성구 중동,2726010800,동대구지사
대구광역시,A70683802,광명프레지던트,대구광역시 수성구 중동,2726010800,동대구지사
대구광역시,A70677501,수성동일하이빌레이크시티,대구광역시 수성구 상동,2726010900,동대구지사
대구광역시,A70682801,상동청구타운,대구광역시 수성구 상동,2726010900,동대구지사
대구광역시,A70682802,정화우방팔레스,대구광역시 수성구 상동,2726010900,동대구지사
대구광역시,A10020837,수성포레스트스위첸,대구광역시 수성구 파동,2726011000,동대구지사
대구광역시,A10021310,더펜트하우스수성,대구광역시 수성구 파동,2726011000,동대구지사
대구광역시,A10021840,파동태왕리더스,대구광역시 수성구 파동,2726011000,동대구지사
대구광역시,A10021960,대자연2차아파트,대구광역시 수성구 파동,2726011000,동대구지사
대구광역시,A10022684,수성레이크 우방아이유쉘,대구광역시 수성구 파동,2726011000,동대구지사
대구광역시,A10022719,수성해모로하이엔,대구광역시 수성구 파동,2726011000,동대구지사
대구광역시,A10022948,수성더팰리스푸르지오더샵,대구광역시 수성구 파동,2726011000,동대구지사
대구광역시,A10027293,대구수성아이파크,대구광역시 수성구 파동,2726011000,동대구지사
대구광역시,A70607001,동신실리안아파트,대구광역시 수성구 파동,2726011000,동대구지사
대구광역시,A70679306,우방대자연1차아파트,대구광역시 수성구 파동,2726011000,동대구지사
대구광역시,A70679307,수성못코오롱하늘채,대구광역시 수성구 파동,2726011000,동대구지사
대구광역시,A70684704,송원맨션,대구광역시 수성구 파동,2726011000,동대구지사
대구광역시,A70684902,파동청구하이츠,대구광역시 수성구 파동,2726011000,동대구지사
대구광역시,A70684903,파동화성파크뷰,대구광역시 수성구 파동,2726011000,동대구지사
대구광역시,A10022536,호반써밋수성,대구광역시 수성구 두산동,2726011100,동대구지사
대구광역시,A10023587,수성레이크푸르지오,대구광역시 수성구 두산동,2726011100,동대구지사
대구광역시,A70670404,수성화성파크드림,대구광역시 수성구 두산동,2726011100,동대구지사
대구광역시,A70670405,수성SK리더스뷰,대구광역시 수성구 두산동,2726011100,동대구지사
대구광역시,A70680002,대우트럼프월드수성,대구광역시 수성구 두산동,2726011100,동대구지사
대구광역시,A10020516,더파크수성못,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A10020524,e편한세상디오션루체 아파트,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A10021593,지산낙원아파트,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A10022207,대우로얄하이츠,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A10023214,더샵수성라크에르,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A10024413,지산화성파크드림,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70609001,동서무학맨션,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70609004,지산보성맨션,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70609202,지산현대,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70678605,지산녹원맨션,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70678606,지산타운,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70678607,지산5단지,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70678801,지산청구타운,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70678802,지산동서맨션,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70678903,서한청산맨션,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70679003,지산에덴맨션,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70679007,지산협화맨션,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70679105,지산영남맨션,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70679106,지산우방타운,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70679108,지산한라타운,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70679109,지산리더스,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70683904,지산서한이다음,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70684404,지산화성맨션,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70684501,청구호반맨션,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A70684510,지산목련아파트,대구광역시 수성구 지산동,2726011200,동대구지사
대구광역시,A10023442,더트루엘수성,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A10024582,수성하늘채르레브,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A10025970,범물두성타운,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A70610001,범물신화맨션,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A70610002,범물보성맨션,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A70610003,보성송정타운,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A70610004,청아타운,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A70610104,범물청구타운,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A70672301,용지아파트,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A70676401,범물보성타운,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A70676402,범물영남타운,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A70676605,범물서한화성타운,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A70676706,범물우방미진하이츠,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A70681105,범물하이츠,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A70681202,현대청림타운,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A70681401,범물에덴타운,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A70681408,범물(창신태성한라)맨션,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A70691403,범물삼주타운,대구광역시 수성구 범물동,2726011300,동대구지사
대구광역시,A10020820,시지센트레빌 아파트,대구광역시 수성구 시지동,2726011400,동대구지사
대구광역시,A10025121,고산역화성파크드림,대구광역시 수성구 시지동,2726011400,동대구지사
대구광역시,A10025655,수성알파시티동화아이위시,대구광역시 수성구 시지동,2726011400,동대구지사
대구광역시,A70622001,시지대백맨션,대구광역시 수성구 시지동,2726011400,동대구지사
대구광역시,A70622002,제림은세계아파트,대구광역시 수성구 시지동,2726011400,동대구지사
대구광역시,A70622003,아이프라임시지,대구광역시 수성구 시지동,2726011400,동대구지사
대구광역시,A70622004,제림은탑맨션,대구광역시 수성구 시지동,2726011400,동대구지사
대구광역시,A70622005,시지태왕아너스,대구광역시 수성구 시지동,2726011400,동대구지사
대구광역시,A70622009,노변다숲,대구광역시 수성구 시지동,2726011400,동대구지사
대구광역시,A70677807,노변동서우방,대구광역시 수성구 시지동,2726011400,동대구지사
대구광역시,A70677810,고산노변타운,대구광역시 수성구 시지동,2726011400,동대구지사
대구광역시,A70677811,시지월드메르디앙,대구광역시 수성구 시지동,2726011400,동대구지사
대구광역시,A70677906,노변청구타운,대구광역시 수성구 시지동,2726011400,동대구지사
대구광역시,A70677908,청구전원타운,대구광역시 수성구 시지동,2726011400,동대구지사
대구광역시,A10021905,신매역우방유쉘,대구광역시 수성구 매호동,2726011500,동대구지사
대구광역시,A10022147,매호화성파크드림,대구광역시 수성구 매호동,2726011500,동대구지사
대구광역시,A10026326,매호청구하이츠빌,대구광역시 수성구 매호동,2726011500,동대구지사
대구광역시,A70614002,시지우방하이츠,대구광역시 수성구 매호동,2726011500,동대구지사
대구광역시,A70614006,매호효성백년가약,대구광역시 수성구 매호동,2726011500,동대구지사
대구광역시,A70614007,매호한일유앤아이,대구광역시 수성구 매호동,2726011500,동대구지사
대구광역시,A70676301,시지2차서한타운,대구광역시 수성구 매호동,2726011500,동대구지사
대구광역시,A70676303,매호2차동서타운,대구광역시 수성구 매호동,2726011500,동대구지사
대구광역시,A70676305,매호협화타운,대구광역시 수성구 매호동,2726011500,동대구지사
대구광역시,A70676308,시지누리타운,대구광역시 수성구 매호동,2726011500,동대구지사
대구광역시,A70676309,매호동서타운,대구광역시 수성구 매호동,2726011500,동대구지사
대구광역시,A70676310,시지두레타운,대구광역시 수성구 매호동,2726011500,동대구지사
대구광역시,A70676311,시지하나타운,대구광역시 수성구 매호동,2726011500,동대구지사
대구광역시,A70676312,시지2차태왕하이츠,대구광역시 수성구 매호동,2726011500,동대구지사
대구광역시,A10022277,사월역삼정그린코아카운티,대구광역시 수성구 사월동,2726011700,동대구지사
대구광역시,A10025694,시지3차 서한이다음,대구광역시 수성구 사월동,2726011700,동대구지사
대구광역시,A70616001,시지 푸르지오,대구광역시 수성구 사월동,2726011700,동대구지사
대구광역시,A70616002,시지대성유니드,대구광역시 수성구 사월동,2726011700,동대구지사
대구광역시,A70616003,시지6차태왕리더스,대구광역시 수성구 사월동,2726011700,동대구지사
대구광역시,A70616004,시지2차사월보성타운,대구광역시 수성구 사월동,2726011700,동대구지사
대구광역시,A70677401,시지동화아이위시,대구광역시 수성구 사월동,2726011700,동대구지사
대구광역시,A70677402,시지한신휴플러스,대구광역시 수성구 사월동,2726011700,동대구지사
대구광역시,A10021155,유성푸르나임르노블,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A10021659,신매효성백년가약청,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A10023367,시지라온프라이빗 ,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70617001,사월화성파크드림3단지,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70617004,사월화성파크드림1단지,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70617005,시지3차태왕하이츠,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70617009,시지효성백년가약2단지,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70617010,시지효성백년가약1단지,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70617011,아이프라임신매,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70617012,사월화성파크드림2단지,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70617013,시지태왕하이츠,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70617017,시지보성서한타운,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70617020,시지삼주한라협화타운,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70675021,시지천마타운,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70678002,시지에덴타운,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70678008,신화빌라트,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70678019,대백신화창신맨션,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70678022,신매한라하우젠트,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70678023,시지반도유보라,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70678114,시지동서타운,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70678115,시지두성타운,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70678116,신매태성맨션,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70678118,시지청솔타운,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70678203,신매우방타운,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A70678307,시지3차신매보성타운,대구광역시 수성구 신매동,2726011800,동대구지사
대구광역시,A10023150,시지삼정그린코아포레스트,대구광역시 수성구 욱수동,2726011900,동대구지사
대구광역시,A70618001,시지4차태왕하이츠레전드,대구광역시 수성구 욱수동,2726011900,동대구지사
대구광역시,A70618002,시지태왕5차월드하이츠,대구광역시 수성구 욱수동,2726011900,동대구지사
대구광역시,A70691901,웰리치시지,대구광역시 수성구 욱수동,2726011900,동대구지사
